order_date,country,device_type,traffic_source,product_category,previous_orders,avg_order_value_eur,order_value_eur,quantity,discount_rate,shipping_distance_km,review_score,risk_label
2025-04-18,Turkey,True,Marketplace,1,1,24.93,22.97,2,0.0,771.6,3.8,False
2023-10-09,Belgium,False,Organic Search,2,6,59.74,161.91,2,0.16,1103.1,5.0,False
2024-03-01,Belgium,False,Direct,3,4,34.9,35.29,3,0.06,295.3,4.9,False
2024-12-10,Netherlands,True,Social Media,3,0,76.98,49.91,1,0.34,617.4,4.9,False
2024-06-14,Belgium,False,Direct,2,1,58.47,352.75,1,0.09,127.0,3.1,True
2025-04-28,Belgium,False,Marketplace,5,1,98.53,59.82,1,0.06,823.7,5.0,False
2025-07-27,Italy,False,Paid Ads,5,4,12.02,6.17,1,0.13,144.5,4.3,False
2023-05-19,Germany,True,Marketplace,0,1,67.69,71.47,2,0.17,727.2,3.8,False
2024-09-29,Italy,True,Organic Search,7,4,44.27,81.48,1,0.12,190.9,3.6,False
2025-01-01,Netherlands,False,Organic Search,7,4,23.34,12.04,4,0.09,317.5,4.7,False
2023-03-12,Spain,True,Organic Search,3,7,30.2,34.47,1,0.35,855.1,4.5,False
2025-06-26,Germany,False,Social Media,2,1,21.74,51.62,3,0.15,27.5,3.3,True
2025-04-19,Netherlands,False,Direct,7,7,53.68,95.07,1,0.03,457.8,4.8,False
2024-08-17,Spain,False,Organic Search,1,1,99.31,114.05,3,0.22,257.9,4.6,False
2025-09-03,Poland,True,Direct,2,3,26.83,75.42,2,0.15,265.8,4.2,False
2024-07-01,France,False,Email,4,0,87.91,41.45,1,0.29,749.1,3.7,False
2024-09-24,Netherlands,True,Social Media,3,0,31.27,27.64,2,0.06,869.7,4.1,True
2025-01-31,Netherlands,True,Paid Ads,3,0,26.95,28.61,1,0.07,66.3,4.7,False
2025-04-03,Netherlands,True,Organic Search,1,1,61.71,136.1,1,0.24,451.6,4.3,False
2025-11-29,Netherlands,False,Direct,2,0,24.33,72.76,6,0.27,390.2,4.9,False
2023-09-15,Poland,True,Organic Search,3,1,99.24,165.0,1,0.15,225.5,4.9,False
2023-02-12,Netherlands,False,Organic Search,2,3,82.85,161.85,1,0.1,424.2,4.0,False
2024-05-13,Turkey,True,Marketplace,2,0,33.32,59.62,4,0.04,410.3,3.5,True
2024-11-11,Italy,True,Organic Search,3,1,45.02,41.53,5,0.29,527.0,5.0,False
2025-10-19,France,True,Social Media,3,1,39.92,29.82,5,0.58,592.1,4.5,False
2024-09-03,Netherlands,False,Direct,3,0,32.25,25.62,1,0.1,128.2,4.5,False
2024-03-18,Netherlands,False,Email,3,3,38.14,23.08,1,0.02,591.2,4.9,False
2024-11-10,Italy,False,Organic Search,2,1,62.28,47.97,1,0.16,133.3,4.3,True
2025-12-12,Netherlands,True,Paid Ads,7,2,59.86,93.94,7,0.35,290.5,4.4,False
2023-08-17,Poland,True,Marketplace,6,0,9.74,11.96,1,0.07,230.9,4.9,False
2025-05-15,France,False,Organic Search,5,3,24.47,14.85,1,0.08,17.4,3.9,True
2025-03-02,Netherlands,True,Paid Ads,2,5,70.55,98.33,3,0.33,887.7,4.3,False
2025-04-15,Poland,True,Direct,5,0,60.5,53.33,1,0.08,413.9,3.6,True
2023-08-21,Netherlands,False,Email,4,3,32.53,36.15,1,0.05,495.6,4.8,False
2025-01-26,Spain,True,Direct,7,3,52.33,68.47,2,0.02,279.0,3.8,False
2025-05-05,Germany,False,Paid Ads,1,6,90.74,89.94,3,0.02,813.4,4.3,False
2024-07-03,France,False,Email,3,1,74.44,188.95,1,0.15,388.6,3.8,False
2023-03-17,Italy,True,Paid Ads,3,6,19.41,18.35,1,0.11,389.9,4.5,True
2025-01-15,Turkey,False,Organic Search,0,4,55.28,68.14,3,0.05,305.0,4.1,False
2023-01-14,Italy,False,Organic Search,4,1,59.11,45.32,4,0.03,225.2,4.3,False
2025-06-07,Italy,False,Marketplace,5,7,27.58,37.18,1,0.17,999.0,2.8,True
2024-01-23,Spain,False,Direct,6,1,11.03,14.85,1,0.0,910.7,4.3,False
2025-10-28,Spain,False,Paid Ads,3,6,74.48,94.6,3,0.1,563.1,4.9,False
2025-04-23,Netherlands,True,Paid Ads,1,1,51.71,54.5,1,0.23,694.3,4.4,False
2025-12-06,Germany,True,Organic Search,7,1,27.93,21.07,1,0.02,193.9,3.3,True
2024-03-06,Netherlands,False,Direct,1,4,47.56,46.49,3,0.06,314.2,5.0,False
2025-04-02,Germany,False,Paid Ads,5,4,49.02,35.21,3,0.34,411.3,5.0,False
2025-08-15,Turkey,False,Organic Search,7,1,62.13,29.72,3,0.09,457.5,4.3,True
2024-04-21,Italy,False,Direct,0,2,34.36,61.44,1,0.23,446.1,3.8,False
2023-04-14,Spain,True,Direct,4,3,17.17,6.1,5,0.18,1244.9,3.0,False
2024-01-16,Belgium,False,Paid Ads,0,2,50.38,39.2,2,0.16,504.3,5.0,False
2024-08-18,France,False,Social Media,7,5,53.09,35.52,1,0.13,92.4,4.6,False
2024-12-28,Belgium,True,Paid Ads,3,1,48.51,41.0,2,0.06,299.4,4.9,False
2023-07-10,Belgium,True,Direct,2,2,19.99,112.29,2,0.12,393.4,5.0,False
2023-11-13,Netherlands,True,Social Media,5,4,41.81,41.35,2,0.13,811.0,4.5,False
2024-07-12,Germany,True,Email,7,3,58.46,21.71,2,0.01,394.7,4.6,False
2025-08-02,Spain,False,Paid Ads,0,2,49.95,24.22,2,0.16,224.1,4.5,False
2023-04-19,Poland,True,Paid Ads,0,0,55.88,75.44,3,0.04,76.4,3.4,True
2024-09-29,Belgium,False,Marketplace,0,0,51.98,23.23,2,0.25,192.9,3.1,True
2025-11-15,Italy,True,Marketplace,7,4,26.03,15.34,2,0.13,148.6,2.4,True
2024-11-20,Belgium,True,Organic Search,0,0,71.8,93.4,1,0.4,373.0,4.9,False
2024-05-07,Belgium,False,Social Media,6,3,24.55,24.39,1,0.29,498.9,4.5,False
2024-12-03,Germany,False,Direct,3,1,66.84,221.89,1,0.16,502.5,5.0,False
2023-08-23,France,False,Paid Ads,2,5,133.83,368.48,1,0.12,756.2,4.8,False
2025-02-16,France,False,Organic Search,6,1,88.19,117.85,3,0.13,344.1,4.8,False
2024-08-06,Belgium,False,Direct,7,2,73.87,73.17,2,0.17,649.9,4.7,False
2023-08-02,Belgium,False,Marketplace,3,1,40.35,103.28,1,0.12,381.6,5.0,False
2023-06-14,Italy,True,Social Media,0,6,47.19,68.98,1,0.03,290.4,4.8,False
2023-03-24,Netherlands,False,Social Media,2,1,92.33,107.8,2,0.1,127.2,4.5,False
2024-07-09,Germany,False,Marketplace,6,0,28.52,20.02,3,0.07,601.9,5.0,False
2025-03-01,Germany,True,Social Media,0,1,26.58,37.84,3,0.09,470.4,4.8,False
2025-08-13,Italy,False,Paid Ads,2,0,58.64,250.8,1,0.13,704.8,5.0,False
2025-02-12,Turkey,False,Email,4,5,96.89,96.37,4,0.16,453.5,3.2,True
2024-04-29,Netherlands,False,Direct,3,0,37.01,59.99,3,0.04,1301.3,5.0,False
2024-08-10,Netherlands,False,Social Media,1,5,15.08,21.09,3,0.18,121.6,4.0,False
2025-11-22,Netherlands,False,Organic Search,2,4,33.05,60.85,2,0.17,307.0,4.7,False
2023-02-22,Turkey,True,Paid Ads,4,2,16.06,9.74,1,0.12,108.8,4.8,False
2023-11-07,Netherlands,True,Social Media,7,2,34.46,47.93,5,0.22,227.1,5.0,False
2023-10-03,Netherlands,False,Email,1,5,52.81,45.99,1,0.13,287.8,4.3,False
2025-12-24,France,True,Paid Ads,4,3,74.92,70.49,8,0.08,594.2,3.8,False
2024-11-07,Netherlands,True,Marketplace,7,1,38.1,21.94,1,0.07,104.5,5.0,False
2023-06-01,Spain,False,Social Media,0,2,83.47,73.55,1,0.27,187.4,4.7,False
2024-07-31,Italy,False,Marketplace,2,0,18.78,73.27,8,0.05,1019.3,5.0,False
2024-04-28,Belgium,False,Social Media,1,2,16.85,15.15,2,0.03,778.1,4.4,False
2024-06-26,Netherlands,False,Organic Search,0,3,46.72,50.04,3,0.12,439.9,5.0,False
2023-09-13,Germany,True,Marketplace,7,2,12.03,11.1,3,0.42,446.2,2.9,True
2025-03-05,Netherlands,False,Marketplace,3,0,26.38,19.5,1,0.03,245.4,3.9,False
2024-09-14,Poland,True,Paid Ads,2,0,53.16,77.49,3,0.03,1406.0,4.2,False
2023-07-22,Belgium,False,Email,3,0,38.13,39.62,1,0.3,682.3,4.6,False
2023-08-14,Spain,False,Organic Search,4,1,39.87,25.14,4,0.25,394.5,4.0,False
2024-10-14,Turkey,False,Social Media,2,5,24.67,55.89,1,0.23,186.2,4.5,False
2023-04-13,Italy,False,Paid Ads,7,0,27.65,20.97,1,0.08,216.9,4.8,False
2024-09-25,Netherlands,False,Social Media,2,1,24.21,62.88,1,0.19,503.5,4.2,False
2024-10-22,Germany,False,Marketplace,1,1,56.17,47.24,4,0.02,690.9,5.0,False
2024-12-16,Poland,False,Paid Ads,3,2,55.17,93.39,2,0.24,338.0,4.7,False
2024-11-05,Netherlands,False,Social Media,1,0,59.36,36.75,1,0.2,470.8,4.3,True
2023-02-12,Netherlands,True,Paid Ads,7,2,26.51,28.52,1,0.08,25.6,4.5,False
2023-08-03,Italy,True,Direct,3,4,67.93,33.65,1,0.11,178.9,4.8,False
2025-11-17,Spain,False,Organic Search,5,0,25.1,12.48,1,0.28,235.8,4.2,False
2024-03-24,France,True,Email,2,0,39.62,70.18,2,0.04,1049.1,4.9,False
2025-04-28,Netherlands,False,Marketplace,0,3,47.9,48.7,2,0.1,283.0,3.9,True
2024-12-20,Belgium,False,Email,1,0,67.78,139.71,1,0.06,84.4,4.2,False
2025-07-09,Poland,True,Organic Search,1,0,30.1,25.98,5,0.22,1000.9,3.6,False
2023-05-28,Italy,False,Organic Search,5,2,54.42,34.52,6,0.07,1070.3,5.0,False
2023-07-22,Belgium,True,Paid Ads,0,3,28.1,32.86,1,0.07,660.3,5.0,False
2023-10-23,Netherlands,True,Paid Ads,7,6,19.84,18.59,2,0.43,376.6,4.5,False
2025-10-20,France,True,Organic Search,3,4,51.59,57.94,1,0.09,511.7,5.0,False
2025-11-16,Netherlands,False,Marketplace,7,5,27.31,15.56,3,0.26,259.5,3.9,False
2024-09-13,Belgium,True,Social Media,5,0,28.9,13.73,2,0.16,126.3,5.0,False
2024-06-24,Belgium,True,Paid Ads,1,6,16.51,24.54,1,0.03,1011.3,4.9,False
2025-02-01,France,True,Paid Ads,7,1,60.87,66.96,3,0.03,173.9,4.9,False
2025-01-22,Netherlands,True,Social Media,4,0,48.86,40.89,1,0.29,219.9,4.4,False
2023-07-03,Belgium,False,Marketplace,5,1,34.4,12.79,1,0.06,560.9,4.4,False
2023-03-11,Spain,False,Social Media,0,0,38.49,56.84,1,0.15,359.7,4.4,False
2024-01-18,Spain,True,Email,3,1,31.31,39.67,3,0.34,912.9,5.0,False
2025-07-07,Germany,True,Social Media,3,5,102.24,89.19,1,0.1,233.3,5.0,False
2023-07-05,Germany,False,Paid Ads,1,1,50.35,42.2,2,0.12,246.1,4.6,False
2025-10-13,Poland,False,Paid Ads,0,0,110.53,71.21,1,0.14,570.1,4.4,False
2025-08-01,Germany,True,Organic Search,6,0,49.06,59.8,1,0.12,933.7,4.3,False
2023-10-31,Poland,False,Social Media,1,2,28.83,30.64,1,0.05,445.4,4.9,False
2024-04-24,France,False,Paid Ads,1,5,65.4,81.35,2,0.17,545.7,4.4,False
2023-11-23,Spain,False,Organic Search,2,6,20.98,119.02,1,0.05,151.1,4.9,False
2025-10-28,Germany,True,Paid Ads,2,2,33.19,59.12,1,0.12,628.4,4.4,False
2023-01-19,Italy,False,Organic Search,6,2,46.07,43.02,2,0.08,1699.6,4.2,False
2024-03-03,Netherlands,True,Social Media,3,0,71.08,84.51,1,0.43,39.5,3.7,True
2025-01-04,Germany,False,Direct,7,1,34.29,11.18,7,0.13,1173.6,3.5,False
2023-10-22,Netherlands,False,Social Media,3,0,24.93,18.89,3,0.01,354.5,4.8,False
2023-10-02,Belgium,False,Social Media,0,8,8.0,8.68,1,0.13,928.9,2.3,True
2023-04-21,Turkey,False,Organic Search,7,3,26.42,13.15,4,0.14,662.2,5.0,False
2023-07-25,Poland,False,Paid Ads,7,3,26.65,17.28,1,0.02,122.9,3.4,True
2024-11-15,France,False,Direct,3,1,17.79,23.72,1,0.07,708.4,4.4,False
2024-07-10,Netherlands,False,Social Media,1,0,27.56,30.61,1,0.25,161.7,4.1,False
2024-02-16,Spain,False,Organic Search,4,3,18.45,13.71,1,0.13,692.1,4.4,False
2023-11-11,Germany,True,Organic Search,2,1,53.84,177.41,1,0.07,292.5,5.0,False
2023-03-20,France,False,Organic Search,3,3,28.06,45.77,1,0.09,246.0,4.3,False
2025-06-29,Spain,True,Paid Ads,6,2,24.44,12.73,3,0.08,404.2,4.7,False
2025-02-24,Germany,False,Social Media,0,7,36.6,81.07,1,0.12,82.2,4.6,False
2025-05-29,Netherlands,False,Social Media,6,1,61.45,45.81,1,0.15,280.1,3.3,True
2023-02-12,France,False,Direct,1,2,63.5,153.63,7,0.04,738.1,3.1,False
2024-12-15,Belgium,True,Organic Search,3,3,61.33,47.11,1,0.17,92.2,5.0,False
2025-09-21,Belgium,False,Organic Search,0,2,58.77,91.08,2,0.2,939.3,4.7,False
2024-09-14,Netherlands,True,Organic Search,7,1,64.05,63.65,1,0.0,238.8,4.7,False
2024-04-30,Turkey,False,Email,0,3,46.39,47.89,2,0.06,1134.8,5.0,False
2024-02-23,Netherlands,True,Social Media,3,1,123.72,142.96,4,0.02,288.1,4.8,False
2024-01-03,Netherlands,False,Organic Search,2,4,49.64,41.54,1,0.04,827.4,3.0,False
2024-01-17,Germany,True,Marketplace,0,0,94.14,384.85,6,0.09,351.0,4.3,False
2023-08-10,Belgium,False,Social Media,2,0,69.53,158.29,4,0.05,866.0,4.0,False
2024-07-19,Poland,True,Social Media,0,2,44.34,14.99,1,0.02,834.4,4.7,False
2023-05-20,Belgium,False,Social Media,1,1,58.47,35.35,2,0.1,255.7,4.8,False
2023-03-14,Germany,False,Social Media,1,1,33.39,28.56,1,0.05,74.7,3.8,False
2025-03-07,Netherlands,False,Paid Ads,1,0,42.02,85.49,1,0.02,371.4,5.0,False
2025-04-17,Netherlands,True,Organic Search,2,2,44.68,122.69,1,0.05,255.4,4.7,False
2023-09-14,Germany,True,Organic Search,5,1,43.26,58.19,7,0.29,322.4,5.0,False
2023-12-04,Poland,False,Direct,6,1,66.34,84.82,1,0.29,100.5,5.0,False
2025-05-18,Belgium,True,Direct,6,0,27.4,17.61,1,0.11,599.5,3.1,True
2023-07-23,France,True,Email,3,3,31.04,47.84,2,0.05,350.8,4.7,False
2025-11-02,Poland,True,Direct,2,0,24.84,92.61,2,0.1,575.3,5.0,False
2025-07-04,Netherlands,True,Marketplace,7,2,26.67,23.99,1,0.21,1148.0,4.1,False
2024-04-03,Germany,True,Paid Ads,3,0,51.31,49.3,5,0.07,728.3,4.6,False
2025-05-11,Turkey,False,Email,3,10,128.85,98.56,6,0.21,564.5,5.0,False
2023-10-26,France,False,Paid Ads,1,6,23.49,41.83,1,0.13,745.0,5.0,False
2025-05-14,France,True,Organic Search,1,2,60.28,65.21,3,0.31,191.4,4.4,False
2025-06-07,Spain,False,Direct,2,1,20.4,34.32,2,0.01,200.1,5.0,False
2025-11-12,Italy,True,Social Media,0,1,20.38,20.23,1,0.13,417.3,4.5,False
2025-09-23,Belgium,True,Paid Ads,3,2,35.08,39.86,2,0.17,494.8,4.1,False
2023-02-14,France,False,Direct,2,3,82.88,101.19,2,0.13,610.3,3.7,True
2024-12-18,Netherlands,True,Paid Ads,3,2,55.52,47.14,1,0.16,1488.3,3.3,False
2023-10-05,Turkey,True,Paid Ads,1,0,27.79,13.93,1,0.14,598.7,4.6,False
2024-04-10,Netherlands,False,Organic Search,2,2,56.29,104.88,1,0.14,82.8,4.8,False
2025-12-09,Poland,False,Marketplace,2,0,15.56,50.78,5,0.4,1252.9,3.9,False
2024-03-13,Spain,True,Email,0,5,28.17,26.91,1,0.13,629.6,4.3,False
2024-10-25,Belgium,True,Marketplace,0,1,42.7,31.56,2,0.16,658.2,5.0,False
2023-02-22,Netherlands,False,Email,7,2,36.3,26.11,6,0.19,259.4,4.7,False
2023-02-25,Belgium,False,Paid Ads,4,2,43.03,52.45,4,0.3,461.7,4.3,False
2023-10-15,Spain,True,Direct,7,1,39.02,36.47,1,0.35,321.2,4.1,False
2023-07-17,Germany,False,Social Media,3,2,33.94,42.72,1,0.32,904.6,5.0,False
2024-02-06,Netherlands,True,Direct,2,1,75.92,248.18,2,0.07,403.6,5.0,False
2024-08-20,France,False,Paid Ads,3,6,25.84,37.41,2,0.12,624.2,4.3,False
2025-02-14,Turkey,False,Paid Ads,7,1,37.23,35.23,4,0.05,735.9,4.2,False
2024-07-19,Spain,False,Paid Ads,7,0,31.06,22.57,4,0.01,241.5,5.0,False
2023-07-08,Netherlands,True,Paid Ads,6,0,32.54,29.37,1,0.02,490.6,4.1,False
2024-04-10,Netherlands,False,Direct,1,0,34.19,59.23,1,0.05,124.0,4.2,False
2024-05-06,Netherlands,True,Organic Search,0,3,38.68,41.37,1,0.03,512.2,5.0,False
2024-11-27,Italy,True,Marketplace,1,0,19.72,12.11,5,0.23,1900.8,4.5,False
2024-10-12,Poland,True,Organic Search,0,0,74.4,83.95,1,0.09,266.6,5.0,True
2025-08-25,Spain,False,Direct,4,7,31.98,42.2,5,0.25,99.6,4.8,False
2024-06-15,Turkey,False,Organic Search,0,3,42.99,34.32,3,0.07,681.9,4.0,False
2024-08-22,Belgium,True,Email,7,0,64.03,113.73,2,0.04,285.9,3.5,False
2024-12-28,Germany,False,Email,6,3,40.04,11.4,1,0.2,319.3,4.5,False
2023-10-19,Netherlands,True,Paid Ads,0,0,30.96,52.03,1,0.31,264.5,4.5,False
2025-11-11,Belgium,False,Direct,7,6,49.61,35.7,1,0.17,120.4,4.3,False
2024-06-11,Spain,False,Email,6,5,60.38,59.79,1,0.07,443.4,4.9,False
2023-11-14,Netherlands,False,Direct,1,0,47.95,90.49,2,0.23,324.6,3.1,True
2025-05-23,Netherlands,False,Marketplace,1,2,45.26,35.48,1,0.29,467.9,4.0,False
2025-08-23,Netherlands,False,Social Media,1,6,58.7,71.22,1,0.01,712.8,3.5,False
2025-03-12,Belgium,True,Organic Search,2,2,109.19,77.78,4,0.31,64.0,4.3,False
2025-02-25,Spain,False,Social Media,2,0,128.68,219.65,1,0.07,841.5,5.0,False
2023-11-08,Germany,True,Organic Search,3,5,55.99,47.7,4,0.09,469.4,4.2,False
2024-01-12,Italy,True,Paid Ads,2,4,24.56,42.35,5,0.17,116.0,3.7,True
2024-08-10,Poland,True,Marketplace,5,0,37.34,39.14,2,0.05,467.0,4.9,False
2024-03-16,Netherlands,False,Social Media,2,1,33.0,46.59,1,0.14,42.9,4.0,False
2023-01-27,Netherlands,True,Organic Search,2,3,27.63,53.09,1,0.2,229.8,3.5,False
2025-12-14,Italy,False,Social Media,1,0,60.39,47.71,2,0.05,262.6,4.7,False
2024-09-23,Netherlands,True,Email,6,2,51.92,26.32,2,0.19,462.1,4.4,False
2023-09-28,Italy,False,Direct,2,1,65.88,138.97,2,0.14,711.5,3.7,True
2024-05-12,France,True,Direct,3,3,41.77,56.26,5,0.16,373.5,5.0,False
2023-10-03,Netherlands,True,Paid Ads,2,3,15.29,25.61,2,0.15,1071.2,4.0,False
2025-03-25,Turkey,False,Social Media,7,0,51.58,36.59,2,0.49,754.0,4.4,False
2024-01-06,Italy,True,Marketplace,2,2,85.51,181.97,2,0.17,957.6,3.6,True
2023-05-01,Poland,True,Marketplace,4,0,39.81,57.47,1,0.16,218.3,3.9,False
2024-06-06,Belgium,False,Direct,2,0,35.14,100.01,1,0.13,544.8,4.7,False
2023-07-30,Spain,True,Marketplace,7,1,63.32,60.2,7,0.32,444.7,5.0,False
2024-08-09,Belgium,True,Direct,1,7,37.64,58.07,1,0.08,629.2,4.5,False
2024-05-09,Netherlands,True,Marketplace,7,2,32.53,33.11,2,0.08,872.2,4.4,False
2024-11-10,Turkey,False,Social Media,2,2,47.99,128.04,7,0.18,107.5,4.8,False
2024-08-25,Italy,False,Marketplace,3,1,28.52,29.35,8,0.26,575.7,4.1,False
2025-12-01,Netherlands,True,Paid Ads,3,0,44.95,41.4,2,0.42,139.0,4.3,False
2025-10-03,Netherlands,False,Organic Search,3,0,89.01,107.51,2,0.28,913.9,5.0,False
2024-04-06,Turkey,False,Direct,1,0,76.18,108.0,6,0.14,1045.4,2.7,True
2025-07-03,Poland,False,Organic Search,0,5,36.78,37.29,2,0.12,319.5,4.3,False
2025-12-13,Spain,False,Marketplace,3,1,57.38,87.58,1,0.09,681.4,4.3,False
2024-03-25,Germany,False,Organic Search,4,0,43.77,24.01,2,0.12,45.2,3.5,False
2025-07-08,France,False,Marketplace,6,1,64.06,28.11,1,0.03,375.0,4.6,False
2024-01-09,Netherlands,False,Organic Search,1,2,38.8,41.18,1,0.17,34.2,5.0,False
2024-06-24,Turkey,False,Email,2,3,42.43,80.52,3,0.06,226.9,5.0,False
2023-11-20,Turkey,True,Direct,6,1,31.91,15.6,2,0.23,850.1,5.0,False
2024-02-03,Netherlands,True,Social Media,2,1,96.1,104.61,8,0.02,522.7,4.0,False
2025-11-26,Italy,True,Social Media,5,0,38.02,42.33,1,0.29,294.7,4.7,False
2025-11-01,Belgium,True,Organic Search,5,2,26.4,20.65,1,0.03,202.0,5.0,False
2024-07-26,Netherlands,False,Direct,7,2,41.69,13.13,1,0.06,497.7,5.0,False
2025-08-14,Italy,False,Social Media,4,1,30.41,28.44,5,0.13,238.3,5.0,False
2023-03-16,Belgium,True,Direct,7,2,62.97,62.78,4,0.04,557.6,4.7,False
2024-12-30,Belgium,True,Email,5,3,22.88,11.68,1,0.39,961.4,3.0,True
2024-06-09,Poland,False,Paid Ads,3,4,26.21,41.49,1,0.09,272.9,4.8,False
2023-01-12,France,True,Organic Search,1,0,40.37,52.49,5,0.36,41.9,4.6,False
2024-05-05,Poland,True,Email,3,1,33.1,73.31,3,0.05,563.4,4.2,False
2025-02-14,Netherlands,False,Social Media,1,1,54.93,35.14,2,0.36,34.7,4.5,False
2024-12-05,Netherlands,False,Direct,0,1,79.31,73.52,1,0.1,176.8,4.5,False
2023-07-01,Belgium,False,Direct,3,1,95.27,58.6,3,0.28,433.2,4.5,False
2024-08-12,Spain,False,Social Media,6,2,104.68,107.49,2,0.09,539.6,4.4,False
2025-07-02,Netherlands,False,Paid Ads,7,0,27.78,34.48,3,0.16,175.3,4.0,True
2025-09-21,Netherlands,True,Paid Ads,5,3,53.19,14.32,3,0.02,483.5,4.8,False
2025-04-30,Belgium,True,Social Media,0,0,33.97,26.25,3,0.11,781.0,5.0,False
2024-12-18,Netherlands,True,Social Media,3,1,31.7,17.3,4,0.07,209.8,4.7,False
2023-12-15,Italy,False,Direct,1,5,33.09,48.66,3,0.04,369.1,4.9,False
2023-01-30,Poland,False,Social Media,3,2,23.76,55.3,3,0.04,336.0,3.7,False
2023-02-03,Netherlands,False,Social Media,5,1,93.47,34.88,4,0.33,453.7,4.8,False
2023-01-29,Poland,True,Organic Search,6,2,51.41,85.35,2,0.04,399.0,4.6,False
2025-06-12,Italy,True,Marketplace,5,0,82.96,43.83,1,0.19,161.3,4.7,False
2023-12-21,Italy,True,Paid Ads,1,3,34.88,29.11,1,0.2,946.6,4.9,False
2025-10-22,Germany,False,Social Media,1,0,79.41,71.98,1,0.11,372.8,3.7,False
2023-05-29,France,False,Marketplace,1,1,57.15,36.79,2,0.07,555.8,4.9,False
2023-10-28,Poland,True,Organic Search,3,1,37.92,84.93,1,0.02,217.4,4.1,False
2023-08-06,Netherlands,True,Direct,4,1,47.38,40.94,2,0.03,874.3,4.7,False
2023-01-25,Belgium,False,Social Media,6,1,55.49,57.84,1,0.13,108.7,2.9,True
2025-05-23,Italy,False,Paid Ads,6,7,55.23,32.6,6,0.07,396.3,3.7,False
2025-11-02,Netherlands,True,Marketplace,3,0,29.24,50.03,6,0.07,58.4,4.4,False
2024-05-30,Poland,False,Paid Ads,1,4,32.77,11.6,2,0.09,993.4,5.0,False
2025-03-30,France,False,Organic Search,7,5,56.15,71.65,6,0.24,577.9,5.0,False
2025-09-27,Poland,True,Social Media,2,0,67.69,107.32,2,0.43,503.0,4.6,False
2024-02-21,France,True,Organic Search,5,3,39.34,40.99,2,0.16,936.8,4.2,False
2023-05-17,Turkey,True,Paid Ads,3,1,47.58,32.1,2,0.12,651.3,4.1,False
2024-04-25,Netherlands,False,Marketplace,3,2,61.25,38.7,3,0.22,646.5,3.6,False
2025-06-09,Netherlands,False,Organic Search,6,1,23.7,12.21,2,0.02,298.8,3.6,False
2024-11-11,Spain,False,Marketplace,3,2,36.63,37.4,1,0.14,725.6,4.4,False
2025-11-13,Belgium,False,Paid Ads,6,6,64.39,29.4,1,0.0,546.4,4.0,False
2023-03-08,Belgium,False,Organic Search,0,1,41.57,26.83,5,0.15,94.6,3.8,True
2024-04-08,Netherlands,True,Organic Search,5,1,23.42,15.93,2,0.4,192.1,4.0,False
2024-08-11,Poland,True,Marketplace,4,1,85.37,74.82,3,0.15,887.8,4.7,False
2023-10-11,Italy,False,Direct,2,3,61.59,166.82,1,0.1,406.7,5.0,False
2024-03-21,Netherlands,False,Email,0,1,11.59,5.9,2,0.14,410.8,4.9,False
2024-05-14,France,False,Direct,2,0,32.32,91.02,1,0.02,575.1,4.4,False
2025-12-23,Netherlands,True,Direct,3,4,47.9,54.33,1,0.09,988.7,3.4,False
2024-01-15,France,False,Social Media,5,0,57.28,38.28,1,0.27,172.0,5.0,False
2025-06-18,Netherlands,False,Social Media,3,1,33.75,61.11,3,0.11,104.7,3.8,True
2025-02-16,Spain,True,Organic Search,7,4,29.55,53.03,3,0.04,397.8,4.8,False
2024-01-11,Turkey,False,Paid Ads,1,5,56.77,61.18,1,0.09,1033.8,3.7,False
2024-04-19,Spain,True,Social Media,2,6,168.46,712.24,4,0.33,271.6,5.0,False
2023-06-01,Netherlands,False,Organic Search,3,1,10.01,15.0,1,0.21,147.6,4.8,False
2025-08-20,Germany,True,Paid Ads,3,1,148.5,385.93,3,0.15,237.6,4.8,False
2023-03-26,France,True,Direct,7,1,19.05,28.96,2,0.15,387.2,4.5,False
2025-07-02,Turkey,False,Direct,1,0,116.34,91.3,1,0.07,617.0,4.7,False
2025-10-01,France,True,Marketplace,1,0,102.2,85.34,1,0.18,718.2,5.0,True
2023-06-07,Italy,True,Email,5,0,63.33,22.03,3,0.34,845.1,3.9,False
2025-05-26,Belgium,False,Social Media,2,1,21.52,34.6,4,0.05,251.9,4.5,False
2023-06-07,Netherlands,False,Organic Search,0,4,77.4,95.24,1,0.24,471.9,4.5,False
2023-08-02,Belgium,False,Organic Search,5,0,81.43,84.06,2,0.18,198.9,3.8,False
2025-02-16,Netherlands,False,Social Media,1,1,46.48,89.48,1,0.1,736.2,3.9,False
2024-10-18,Belgium,False,Social Media,6,3,64.29,37.43,1,0.16,243.7,4.3,False
2025-07-01,Germany,True,Direct,7,2,36.39,36.94,1,0.23,375.5,4.8,False
2025-04-12,Netherlands,False,Direct,3,1,31.9,25.75,1,0.09,697.4,4.4,False
2024-05-16,France,True,Direct,4,4,29.4,17.88,1,0.23,359.3,4.1,False
2024-01-21,Netherlands,True,Direct,3,3,55.39,75.61,1,0.18,406.3,3.9,False
2024-04-06,Belgium,False,Paid Ads,4,2,52.47,53.46,1,0.27,870.9,5.0,False
2024-11-13,France,False,Organic Search,5,1,51.4,23.04,2,0.05,344.8,5.0,True
2024-10-14,Netherlands,False,Organic Search,6,0,78.08,78.0,1,0.03,483.1,5.0,False
